,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
94,frozenset({'Online PvP'}),"frozenset({'PvP', 'Single-player'})",0.08481152387509973,0.08274588237865722,0.05402362919002809,0.6369845360824742,7.698081376031983,1.0,0.04700582481110441,2.526763206511047,0.9507303957280137,0.47583750481324605,0.6042367573569352,0.6449352742491357
28,frozenset({'Steam Cloud'}),frozenset({'Single-player'}),0.23101303867886377,0.949637693039116,0.22624785512093293,0.9793726640488244,1.0313119110874251,1.0,0.006869166007980654,2.4415322986977226,0.03948212919985667,0.2370569710850272,0.5904211463705046,0.6088095812274184
139,"frozenset({'Online PvP', 'PvP'})","frozenset({'Single-player', 'Multi-player'})",0.083729521186487,0.1434910434221887,0.05402362919002809,0.6452160292390027,4.496559602961462,1.0,0.04200919282973881,2.414170388647024,0.8486661631226161,0.3119202372688837,0.5857790300541169,0.510855405890733
17,frozenset({'Multi-player'}),frozenset({'PvP'}),0.18796244685618108,0.11857219362383466,0.11849568838322568,0.6304221421095476,5.316778941524314,1.0,0.09620856874058484,2.38495837225571,0.9998505542347889,0.6301656495204883,0.5807054699012657,0.814888460675937
71,frozenset({'Online PvP'}),"frozenset({'Single-player', 'Multi-player'})",0.08481152387509973,0.1434910434221887,0.054329650152464014,0.6405927835051546,4.464339851654438,1.0,0.042159956097400086,2.383115633934677,0.8479157426123092,0.3122879758763664,0.5803812514338905,0.5096101247101521
49,"frozenset({'Full controller support', 'Steam Achievements'})",frozenset({'Single-player'}),0.14002644895461053,0.949637693039116,0.13698809797042527,0.978301592257259,1.0301840369524615,1.0,0.0040137040207093855,2.321013945262051,0.03407041419493784,0.1437929491665424,0.5691538165717068,0.5612773023607187
40,"frozenset({'Co-op', 'Multi-player'})",frozenset({'Online Co-op'}),0.09518344863766025,0.0560674120462966,0.05590347224499164,0.587323458491216,10.475308865803273,1.0,0.050566782610236435,2.2873424898410697,0.9996915061428853,0.5863136176066025,0.5628114266047309,0.7921997409415145
3,frozenset({'Co-op'}),frozenset({'Online Co-op'}),0.09564248008131414,0.0560674120462966,0.05592533088516563,0.5847331733516169,10.429109388333897,1.0,0.050562904545316874,2.273074869890715,0.9997313179765484,0.5838658146964856,0.5600672845201626,0.791099530145594
42,frozenset({'Co-op'}),"frozenset({'Online Co-op', 'Multi-player'})",0.09564248008131414,0.05597997748560062,0.05590347224499164,0.5845046280425095,10.44131588285933,1.0,0.05054940836337267,2.2720349881802835,0.9998552684954055,0.5840374514729392,0.5598659328741591,0.7915689871957959
74,"frozenset({'Single-player', 'Multi-player'})",frozenset({'PvP'}),0.1434910434221887,0.11857219362383466,0.08270216509830923,0.5763576814685047,4.860816552799685,1.0,0.06568811731436741,2.0805943311601354,0.9273379364029507,0.4610931692157699,0.5193681031311846,0.636920660256789
29,frozenset({'Steam Leaderboards'}),frozenset({'Single-player'}),0.08072395816256271,0.949637693039116,0.07874575122681618,0.9754941781749255,1.0272277367730225,1.0,0.0020872378243340095,2.0551160177518653,0.028833599657159682,0.08274951188698748,0.5134094662480803,0.5292080335108075
163,"frozenset({'Steam Trading Cards', 'Single-player', 'Steam Achievements'})",frozenset({'Steam Cloud'}),0.08669136693006328,0.23101303867886377,0.052952555821502344,0.6108169440242057,2.644079951146461,1.0,0.03292571971976406,1.9759004137347755,0.6808176205134246,0.20000825627476881,0.49390161920669057,0.42001792463073373
45,"frozenset({'Single-player', 'Multi-player'})",frozenset({'Co-op'}),0.1434910434221887,0.09564248008131414,0.07728122233515854,0.5385787188666311,5.631166385571952,1.0,0.06355738307280487,1.9599389037656696,0.9601964938370245,0.47747991086501457,0.48978001402049826,0.6733003296081528
4,frozenset({'Family Sharing'}),frozenset({'Single-player'}),0.07854902346525022,0.949637693039116,0.0765161699290687,0.9741199387783498,1.0257806170908017,1.0,0.0019230564950530882,1.9459887103649078,0.027275114687430137,0.08040195233993683,0.48612240416724617,0.527347002270207
121,"frozenset({'Steam Trading Cards', 'Steam Achievements'})",frozenset({'Steam Cloud'}),0.08943462627189963,0.23101303867886377,0.05382690142846214,0.6018575094708541,2.60529670928016,1.0,0.03316633665028206,1.931436557547838,0.676685691181877,0.2018856323017012,0.4822506615130009,0.4174306234963676
48,"frozenset({'Full controller support', 'Single-player'})",frozenset({'Steam Achievements'}),0.19244346809185,0.4506705137873373,0.13698809797042527,0.7118355293048615,1.5795032235917768,1.0,0.050259501330454176,1.9063053987450864,0.4543205749589284,0.27066013086009194,0.4754250810713244,0.5079003037575599
168,"frozenset({'Steam Trading Cards', 'Steam Achievements'})","frozenset({'Steam Cloud', 'Single-player'})",0.08943462627189963,0.22624785512093293,0.052952555821502344,0.5920811438347794,2.616958041517357,1.0,0.032718163453942815,1.8968285804509901,0.6785640695886028,0.20154748533632844,0.47280423212400147,0.4130639041235633
1,frozenset({'Multi-player'}),frozenset({'Co-op'}),0.18796244685618108,0.09564248008131414,0.09518344863766025,0.5063960925689034,5.29467755476825,1.0,0.07720625405818288,1.832152270887214,0.9988837127203447,0.5051624129930394,0.4541938375483643,0.7507983205388227
125,"frozenset({'Full controller support', 'Single-player', 'Steam Achievements'})",frozenset({'Steam Cloud'}),0.13698809797042527,0.23101303867886377,0.07924849995081806,0.5785064624222116,2.5042156309904477,1.0,0.04760246317583223,1.8244335743325992,0.6960197931009633,0.2744511733535201,0.45188467584202807,0.4607770993097007
